OGs,AM-AD-1,AM-AD-2,AM-F10-T1,AM-F10-T2,DA-AD-1,DA-AD-1T,DA-AD-2,DA-AD-3,DA-AD-3T,DA-AD-4,ES-AD-1,ES-AD-2,ES-AD-3,ES-AD-4,FR-AD-1,FR-AD-2,FR-AD-3,FR-AD-4,FR-AD-5,FR-AD-6,FR-AD-7,FR-AD-8,IT-AD-1,IT-AD-2,IT-AD-3,IT-AD-4,IT-AD-5,IT-AD-6,JP-AD-1,JP-AD-2,JP-AD-3,JP-AD-4,JP-AD-5,JP-AD-6,JP-AD-7,JP-AD-8,JP-AD-9,JP-IN-1,JP-IN-2,JP-IN-3,JP-IN-4
COG1291,0,0,0.00000798,0.0000117,0.0000461,0.000082,0.00000751,0,0.00000775,0.0000881,0.0000176,0.0000365,0.0000238,0.0000212,0.0000592,0.0000051,0.000024,0.0000435,0.0000124,0.0000919,0.0000264,0.000012,0.0000353,0.0000349,0.0000516,0.00000528,0.00000806,0,0.0000133,0.00000838,0.00000585,0,0.0000327,0.0000104,0.000166517,0,0.000137858,0.0000967,0,0,0.0000842
COG1292,0.0000485,0.000215875,0.0000499,0.0000254,0.0000509,0.0000462,0.000077,0.0000156,0.0000371,0.0000541,0.0000372,0.0000579,0.000114258,0.0000458,0.0000128,0.0000293,0.000032,0.0000314,0.0000839,0.000052,0.00011273,0.0000772,0.0000917,0.000158374,0.000105617,0.0000315,0.0000578,0.0000628,0.0000925,0.000121496,0.000113741,0.0000977,0.0000706,0.000081,0.0000841,0.00000921,0.000335673,0.000283065,0.0000634,0,0.000323426
COG1293,0.00048427,0.000329577,0.000339055,0.000404699,0.00022672,0.000279719,0.000243551,0.000438034,0.000394763,0.000382931,0.0000933,0.000166183,0.000169451,0.000259123,0.000430618,0.000333314,0.000200788,0.000328946,0.000369221,0.000412921,0.000423015,0.000291101,0.00035119,0.000266819,0.000331945,0.000163834,0.000371777,0.0003232,0.000415001,0.000487057,0.000385773,0.000288423,0.000124237,0.000150819,0.00020377,0.000213938,0.000315405,0.0000182,0.00000684,0.0000453,0.000108824
COG1294,0.0000247,0,0.0000892,0.0000819,0.000273916,0.000201209,0.000157977,0.000336089,0.000206224,0.000201009,0.00031751,0.000270334,0.000137441,0.00018702,0.000215274,0.000238088,0.000196991,0.000165219,0.000148758,0.0000972,0.0000609,0.000111961,0.000218064,0.000226929,0.00013249,0.00028711,0.000132905,0.000259834,0.000319411,0.000120746,0.000210768,0.000164302,0.0000894,0.000145008,0.000293016,0.0000893,0.00000974,0.000398356,0.0000144,0.000229925,0.000257217
COG1295,0.0000804,0.000161369,0.000127607,0.000269822,0.000233596,0.000211566,0.000606757,0.00039021,0.000232183,0.000436903,0.000358393,0.000343213,0.00026987,0.00026126,0.000122982,0.000228238,0.00031034,0.000284497,0.000289229,0.00028932,0.000189333,0.000191973,0.000105655,0.000240966,0.000240976,0.000377883,0.000126691,0.000184322,0.000291718,0.000128174,0.000290648,0.00021111,0.000577957,0.000211282,0.000225419,0.000260422,0.000244709,0.000490989,0.0000133,0.0000711,0.000451984
COG1296,0.000218103,0.000282986,0.000322476,0.000417548,0.000157196,0.000184918,0.000157697,0.000397267,0.000145524,0.000182387,0.000103314,0.000118682,0.0000951,0.000179585,0.000299494,0.000170889,0.0000802,0.00031081,0.000345618,0.000255944,0.000207185,0.000111419,0.0002592,0.000327579,0.000124962,0.000217349,0.000187031,0.000158665,0.000133297,0.000368141,0.000160519,0.000089,0.000119002,0.00012151,0.000106,0.0000645,0.000199901,0.000523057,0.000635504,0.000239531,0.000382034
COG1297,0.000187532,0.00034317,0.000255158,0.000190683,0.001337058,0.000335412,0.000200477,0.000394237,0.000444355,0.000302868,0.000309273,0.000550137,0.001265552,0.00036903,0.000400008,0.000352697,0.000530969,0.000229642,0.000398988,0.000263378,0.000168412,0.000231698,0.00031796,0.000147157,0.000293434,0.001413729,0.000361221,0.000539027,0.000211147,0.000227627,0.000422996,0.000400414,0.000141723,0.000521104,0.000249092,0.000437312,0.000285903,0,0,0.000031,0.000128409
COG1298,0.0000263,0.000012,0.0000599,0.0000686,0.000216268,0.000160703,0.000013,0.0000181,0.0000868,0.000184775,0.00000584,0.0000539,0.0000478,0.0000334,0.0000459,0.0000402,0.0000468,0.000140591,0.0000254,0.0000502,0.0000349,0.0000335,0.0000773,0.0000729,0.0000361,0.000057,0.0000646,0.0000411,0.00000399,0.00011656,0.0000181,0,0.0000449,0.0000559,0.000235273,0.0000261,0.000275961,0.000271274,0.000049,0.0000142,0.000146474
COG1299,0.000185411,0.000299888,0.000323798,0.000381466,0.0000743,0.000117862,0.0000278,0.0000548,0.000153343,0.000132241,0.000016,0.0000665,0.000137081,0.0000898,0.000323296,0.0000929,0.000100195,0.000288439,0.000198022,0.000369984,0.00023101,0.000370097,0.000337505,0.000297015,0.000182726,0.000125966,0.000161067,0.000117179,0.000174533,0.00034962,0.000339648,0.000148507,0.000110423,0.00014767,0.000193398,0.000219121,0.000360393,0.000496649,0.00010024,0.000342138,0.000530102
COG1300,0.0000879,0.0000364,0.0000358,0.0000223,0.0000881,0.0000157,0.000163939,0.00000465,0.0000438,0.0000611,0.0000706,0.00000462,0.0000487,0.00000584,0.00000941,0.0000359,0.0000552,0.0000505,0.0000337,0.0000533,0.0000248,0.0000241,0,0.000033,0.0000544,0,0.0000306,0.0000492,0.0000256,0.0000239,0.0000514,0.00000542,0.0000153,0.0000808,0.00000998,0.0000624,0,0,0,0.0000176,0.00000788
COG1301,0.000286945,0.000257629,0.000503017,0.000559578,0.000505444,0.000749556,0.000251413,0.0004012,0.000447462,0.000534049,0.00036278,0.000385136,0.000399607,0.000376205,0.00030704,0.000298651,0.000392871,0.000419828,0.000295358,0.000450791,0.000311673,0.000408988,0.000404059,0.000598718,0.00031082,0.000683065,0.000319656,0.000333339,0.000518774,0.000404683,0.000839889,0.000359517,0.000340457,0.000349566,0.000449139,0.000223954,0.000539903,0.001444261,0.0000343,0.000189505,0.000557048
COG1302,0.000296423,0.000252994,0.000111733,0.000188305,0.0000586,0.000166208,0.000119617,0.000198949,0.000121565,0.000266401,0.0000128,0.0000394,0.0000694,0.000120881,0.0000643,0.000188411,0.0000864,0.000120076,0.000118302,0.000118175,0.000148099,0.000139503,0.000166838,0.000117543,0.000108852,0.0000759,0.000133126,0.000229138,0.000122955,0.000213277,0.000171473,0.000111663,0.000399021,0.00010232,0.0000483,0.0000876,0.000101281,0.00000807,0.0000266,0.000085,0.0000792
COG1303,0.00020675,0.0000511,0.0000105,0.00000404,0,0,0,0,0.00000444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1304,0.000137826,0.000172298,0.0000994,0.000160472,0.0000306,0.0000413,0.0000827,0.0000917,0.0000935,0.0000438,0.0000141,0.0000574,0.0000468,0.0000196,0.000103753,0.0000782,0.0000447,0.000139102,0.0000757,0.000206743,0.0000849,0.0000598,0.0000105,0.000140318,0.0000901,0.0000796,0.000081,0.000101978,0.000376977,0.000144244,0.000255591,0.0000952,0.0000279,0,0.0000746,0.0000416,0.0000702,0.000563967,0.0000317,0.0000469,0.00037293
COG1305,0.000773989,0.00082334,0.000189329,0.000362985,0.000313914,0.0000919,0.000194218,0.000463468,0.000213802,0.000262569,0.000346099,0.0000956,0.000244431,0.000363258,0.000346123,0.000296513,0.00021666,0.000280262,0.000466803,0.000377271,0.000336956,0.000375971,0.000381238,0.000377947,0.00034718,0.000143705,0.000338528,0.00057673,0.000241928,0.000210779,0.000186659,0.000263589,0.000403102,0.000453552,0.000151899,0.000206476,0.000236088,0.000168889,0.001174813,0.001035047,0.000104768
COG1306,0.0000506,0,0,0.00000758,0.0000121,0.0000155,0.000021,0.0000848,0.00000266,0.000126015,0.0000137,0.0000354,0.0000343,0.0000414,0.0000503,0.0000637,0,0.0000538,0.0000553,0.0000699,0,0,0.000341513,0.0000818,0.0000662,0.0000483,0.000328165,0.0000892,0,0.000129932,0.0000598,0.000205109,0.000332833,0.0000207,0,0.0000326,0.000131194,0,0,0,0
COG1307,0.001196027,0.001025305,0.000693837,0.000613554,0.000635059,0.000502771,0.000478855,0.000817011,0.000802108,0.000738297,0.000235891,0.00023259,0.000288799,0.000539897,0.000698958,0.000565069,0.000273906,0.000773245,0.000747989,0.000892917,0.000562747,0.000701708,0.000502449,0.000493861,0.000554529,0.000502425,0.00091311,0.000820896,0.000607413,0.00087563,0.000581564,0.000672278,0.001250002,0.000338722,0.000315653,0.000415919,0.000602316,0.0000229,0.000129605,0.0000782,0.000268127
COG1308,0.0000701,0.00000847,0,0,0,0,0.0000147,0,0,0,0,0,0,0,0,0,0,0,0.00000273,0.0000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1309,0.001579224,0.002549967,0.00062483,0.001645686,0.000702512,0.000536251,0.001921609,0.001262245,0.000967322,0.001305905,0.000513471,0.000309675,0.00029152,0.001142785,0.000936915,0.001040795,0.000721578,0.001883913,0.000950288,0.001297256,0.001161925,0.001101926,0.001163825,0.00206312,0.000775073,0.000490883,0.001049123,0.00087081,0.000786559,0.001594895,0.000736779,0.000984258,0.001583879,0.000804329,0.001402656,0.000518453,0.001297053,0.003831305,0.002435594,0.003651098,0.003153247
COG1310,0.00010384,0.000234522,0.0000409,0,0.0000145,0.00000533,0.00000333,0.000021,0.00000966,0.0000174,0.00000629,0.0000136,0.0000535,0.0000516,0.0000588,0.00000321,0.0000231,0.00011943,0.0000295,0.0000533,0.000107615,0.000136532,0,0.0000205,0.0000211,0.0000168,0.0000771,0.0000183,0,0.000110781,0.000025,0.000110065,0.0000622,0.000037,0.000221114,0,0.0000943,0.00000889,0,0.000104969,0.000204773
COG1311,0.000126363,0.0000391,0.0000273,0.00000466,0,0,0,0.0000109,0.0000242,0,0,0,0,0,0,0.0000153,0,0,0.0000133,0.0000141,0,0,0,0,0,0,0.0000215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1312,0.000236716,0.000139391,0.000310213,0.000285861,0.000454804,0.000285611,0.000136955,0.000702152,0.000346623,0.000263497,0.000698334,0.000348841,0.000446265,0.000292026,0.000375705,0.000578549,0.000398723,0.000399584,0.000154515,0.000303175,0.000413105,0.000292438,0.000611833,0.000503641,0.000317234,0.000266139,0.000293951,0.000398538,0.000405445,0.000362884,0.000610432,0.000347544,0.000157517,0.000388748,0.000300252,0.000617899,0.000418483,0.00046935,0.0000792,0.0000477,0.00035651
COG1313,0.000436084,0.000110515,0.000390354,0.000182626,0.0000995,0.000138488,0.000180808,0.000307544,0.000161118,0.000236951,0.0000311,0.00005,0.0000462,0.000238208,0.000188896,0.000118686,0.000170476,0.000201753,0.000234574,0.0000798,0.000152564,0.000224228,0.000139347,0.000141803,0.000247257,0.000107698,0.000379088,0.000100436,0.0000724,0.000406265,0.000215784,0.0000843,0.000465546,0.0000995,0.0000744,0.000104361,0.000203433,0.00000752,0.0000119,0,0.0000339
COG1314,0.00000549,0,0,0.000003,0.0000122,0.00000662,0,0,0.00000943,0.0000217,0,0,0.00000452,0.0000346,0.00000364,0.0000066,0,0.0000109,0.0000175,0,0,0,0.0000406,0.000126536,0.0000125,0,0.00000408,0,0,0.00010426,0.00000509,0,0,0.00000725,0,0,0,0.0001582,0,0,0.0000366
COG1315,0.0000387,0,0.0000168,0.00000457,0.0000538,0.0000298,0.00000997,0.0000111,0.0000359,0.0000303,0.0000207,0.0000391,0.0000118,0.000029,0.0000651,0.0000375,0.0000788,0.0000647,0.00008,0.0000428,0.0000286,0.0000287,0.0000293,0,0.0000537,0.00000664,0.00000833,0,0.0000356,0.000167899,0,0.00000783,0.0000313,0.0000148,0.000180653,0,0.000121823,0.0000433,0,0,0.000024
COG1316,0.000835849,0.000742836,0.000934011,0.000551288,0.000226959,0.000216535,0.000711389,0.000537143,0.000368188,0.000562766,0.000189297,0.000162963,0.0002334,0.000291845,0.000563783,0.000219337,0.000232618,0.000591549,0.000504493,0.00070747,0.000454598,0.000446809,0.000473888,0.000212209,0.000537023,0.000330472,0.000652727,0.000579443,0.000379472,0.00082141,0.000662824,0.000702836,0.00089853,0.000296445,0.00020993,0.000443391,0.000539681,0.00000738,0.001982975,0.000455709,0.000275744
COG1317,0,0,0,0,0.0000741,0.0000441,0.00000916,0,0,0.0000742,0.00000833,0.0000265,0.00000104,0,0.000138132,0.00000467,0.0000956,0.0000912,0.0000235,0.0000961,0,0.0000224,0.0000218,0.0000488,0.0000269,0,0.0000276,0,0,0.00000706,0.0000176,0,0.0000195,0,0.000141875,0.0000258,0.00013782,0.0000814,0,0,0.000135782
COG1318,0,0,0,0,0,0,0,0,0,0.00000166,0,0,0,0,0.0000491,0,0.0000082,0.0000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000178,0,0,0,0,0,0,0.0000104
COG1319,0.000361469,0.000212693,0.000221039,0.000176657,0.0000947,0.0000397,0.000193954,0.000274945,0.0000316,0.000200393,0.000032,0.000101292,0.0000547,0.000281037,0.000136064,0.00011877,0.000130537,0.000197026,0.000243044,0.000270438,0.00014122,0.000168388,0.0000757,0.000143748,0.000141199,0.0000207,0.000206717,0.000141896,0.000152563,0.000250524,0.00024758,0.0000966,0.000210315,0.000061,0.000183493,0.000052,0.000165082,0.0000276,0,0.0000653,0.000525725
COG1320,0.0000954,0.0000595,0,0,0,0,0.0000106,0.0000529,0.00000547,0.0000317,0.00000365,0.0000064,0,0,0,0.0000217,0,0.00000567,0.0000177,0,0,0,0,0,0,0.0000333,0.0000425,0.0000142,0,0,0,0.0000219,0,0,0,0,0,0,0,0,0
COG1321,0.000692721,0.000996983,0.000339315,0.000415856,0.000127192,0.000153394,0.000345861,0.000144508,0.0000916,0.000574765,0.000106463,0.000144367,0.000166521,0.000871192,0.000299496,0.000590151,0.000294164,0.000253843,0.000127107,0.000275868,0.000576484,0.000386461,0.001518266,0.000219325,0.000365418,0.000159397,0.00026016,0.000207252,0.0000989,0.000813305,0.000221137,0.000346198,0.001084203,0.000207138,0.000533418,0.00060199,0.0000559,0.00017476,0,0.000744831,0.000365707
COG1322,0.000332024,0.000311194,0.00024246,0.000451651,0.000286512,0.000110512,0.000452686,0.00040797,0.000176721,0.000301191,0.000290546,0.000282298,0.000827335,0.000191813,0.000338767,0.000271883,0.000422147,0.000134502,0.000260739,0.000272927,0.000167541,0.000302726,0.000352037,0.000284621,0.00055417,0.000458112,0.000238566,0.000345299,0.000202735,0.000559464,0.000137056,0.000453395,0.000133672,0.000548169,0.000203939,0.000273395,0.000299315,0.0001658,0.000571589,0.000604931,0.000221166
COG1323,0.000308896,0.000427576,0.000460396,0.000197667,0.000130711,0.00010721,0.000296735,0.00020969,0.000180824,0.000184012,0.0000325,0.0000716,0.0000659,0.0000867,0.000211154,0.000135073,0.000100058,0.00026624,0.000115676,0.000204265,0.000163234,0.000234986,0.0000444,0.0000898,0.000200527,0.0000659,0.00019334,0.000107047,0.00015483,0.000373703,0.000352727,0.000178691,0.000173435,0.0000602,0.000177679,0.0000481,0.0001679,0.00000338,0.0000181,0.0000676,0.000119027
COG1324,0,0.00000793,0,0,0,0,0,0.00000349,0,0,0.00000236,0,0,0.00000215,0,0,0,0,0.0000141,0.000005,0,0,0.00000674,0.0000549,0,0,0,0,0.00000419,0,0.0000021,0,0,0,0,0,0,0.000240626,0,0,0.000120007
COG1325,0.0000757,0.0000345,0,0.00000126,0,0,0,0,0.00000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1326,0.0001419,0.0000788,0.00000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1327,0.0000746,0.000109084,0.000169578,0.000214555,0.0000587,0.000142852,0.0000926,0.000197448,0.000194387,0.00013281,0.0000835,0.0000259,0.000034,0.000165988,0.000122291,0.0000985,0.0000733,0.000140379,0.000199106,0.000111498,0.0000795,0.00015191,0.000114393,0.000235083,0.000229024,0.0000619,0.00021193,0.0000885,0.000056,0.000221591,0.000276258,0.000214854,0.000163247,0.0000579,0.000124909,0.000174029,0.000141671,0.00026559,0.000380064,0.000259039,0.000229752
COG1328,0.001395794,0.000935022,0.001327481,0.000926143,0.001040036,0.001325707,0.001546641,0.000935008,0.001494976,0.001264617,0.000526022,0.00075489,0.000647635,0.000977585,0.001088627,0.001056928,0.000613505,0.001188667,0.001060623,0.001029195,0.000896433,0.001070033,0.000811139,0.000718312,0.000770519,0.000519677,0.001260621,0.000945723,0.000687789,0.000765863,0.000477773,0.000976206,0.000968756,0.001208254,0.000723015,0.000628272,0.001079837,0.000766295,0.00075515,0.000612628,0.000267457
COG1329,0.000123885,0.00000216,0.0000483,0.0000867,0.0000178,0.0000306,0.0000378,0.0000317,0.0000376,0.0000545,0.0000186,0.000033,0.00000573,0.0000616,0.0000273,0.0000289,0.0000127,0.0000198,0.0000974,0.00000524,0.0000443,0,0.00000835,0.0000394,0.0000373,0.0000208,0.0000119,0.000014,0,0.0000383,0.0000462,0.0000484,0.0000691,0.0000151,0,0,0.0000108,0.00000676,0.00038094,0.000278957,0.0000842
COG1330,0,0,0,0.00000462,0,0,0,0.0000207,0.00000905,0.000026,0.00000245,0.0000195,0.0000152,0,0,0.0000182,0.00000923,0,0,0.0000163,0,0,0.00000198,0.000102982,0.0000102,0,0.0000732,0.00000367,0.0000142,0.00000511,0.0000569,0,0,0,0,0,0,0.000253129,0,0.00000251,0.0000514
COG1331,0.00000757,0.00006,0.0000222,0.0000132,0,0.00000265,0.0000163,0,0.00000599,0,0.0000181,0,0.0000132,0,0.0000257,0,0.00000387,0,0,0,0,0.0000161,0.00000182,0.0000348,0,0,0.0000365,0,0,0,0,0.0000103,0,0.0000324,0,0,0,0,0.0000198,0.0000297,0.0000077
COG1332,0,0.0000585,0,0.00000328,0.0000218,0.0000148,0.00000125,0.000012,0.00000803,0.000027,0.0000062,0.0000609,0,0.0000549,0.0000621,0.0000547,0.0000215,0.0000666,0.0000535,0.0000379,0,0,0.0000134,0.000023,0.0000403,0.00000817,0.00000115,0.0000576,0.00000727,0,0,0.0000327,0.000250337,0.0000234,0,0,0.00000853,0,0,0,0
COG1333,0,0,0,0,0.00000541,0.00000422,0,0,0.0000108,0.00000569,0.0000142,0.000038,0.0000198,0.00000379,0.00000782,0.0000463,0,0,0.0000126,0,0.0000173,0,0,0,0,0,0,0,0.0000291,0,0,0,0.0000264,0.0000197,0,0.0000493,0,0,0,0.000211644,0
COG1334,0.0000176,0,0,0,0,0.0000136,0,0,0,0.0000129,0,0.0000137,0.0000123,0.00000822,0,0.0000116,0.00000844,0.0000464,0.0000129,0,0.0000188,0.00000747,0,0,0,0.0000115,0.0000236,0,0.0000219,0,0.0000165,0,0,0,0,0,0,0.0000212,0,0,0
COG1335,0.000295251,0.000250015,0.000443596,0.000263172,0.000163967,0.000148368,0.000180666,0.00022045,0.000189535,0.000244877,0.0000188,0.0000343,0.0000747,0.0000976,0.000171083,0.000196848,0.000122177,0.000307065,0.000236721,0.000274658,0.000228789,0.00014666,0.000233374,0.000664021,0.000220752,0.0000341,0.000350214,0.000207188,0.000206113,0.000342464,0.000367504,0.000205383,0.000673841,0.000087,0.000201682,0.000137766,0.000367727,0.000761489,0.001305308,0.000474477,0.000759412
COG1336,0,0,0,0,0,0,0,0.00000448,0,0,0,0,0,0.00000277,0,0,0,0,0,0,0,0,0,0,0,0,0.0000492,0,0,0.0000451,0,0,0,0,0.0000178,0.000113056,0.0000667,0,0,0,0
COG1337,0.0000194,0.0000335,0.000011,0.0000128,0.0000392,0.0000304,0.0000106,0.0000347,0.0000131,0.00000884,0.0000269,0.000063,0.00000516,0.0000571,0.0000633,0.0000224,0.000102429,0.0000164,0.000044,0,0.000132489,0.0000443,0.0000371,0.0000188,0.0000615,0.0000111,0,0.00000804,0.0000143,0.0000658,0.00000492,0.0000332,0.000202956,0,0.0000213,0,0.00000543,0,0,0,0.000021
COG1338,0.0000297,0.0000137,0.00000336,0.00000183,0.0000272,0.0000647,0.00001,0,0.0000385,0.0000278,0.00000248,0.0000121,0.0000132,0.0000286,0.0000549,0.0000112,0.0000273,0.000104178,0.0000506,0.000075,0.0000492,0.0000305,0.0000532,0.0000215,0.0000961,0.0000446,0.0000304,0.0000202,0.0000296,0.0000697,0.0000697,0,0.0000193,0.0000059,0.0000767,0.0000251,0.0000176,0.0000266,0.0000114,0,0.000256136
COG1339,0.000100094,0,0,0,0,0,0.00000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000477,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1340,0.0000111,0,0,0.000004,0,0,0.00000515,0.00000553,0.0000686,0,0,0,0,0,0,0,0,0,0.00000783,0,0,0,0,0,0,0,0,0.0000274,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1342,0.000355106,0.000206973,0.0000745,0.000169948,0.0000212,0.0000567,0.0000361,0.00000108,0.0000211,0.0000909,0.0000254,0.0000151,0.0000291,0.0000104,0.0000499,0.00000876,0.00000702,0.0000301,0.0000699,0.0000274,0.0000552,0.0000655,0.0000673,0,0.0000422,0.00000701,0.0000331,0.0000581,0.000121544,0.0000154,0.000110388,0.0000484,0,0.000008,0.0000289,0.0000271,0.0000413,0,0,0.0000501,0
COG1343,0.0000525,0.000230037,0.0000232,0.000042,0.0000471,0.0000342,0.0000964,0.0000694,0.0000382,0.0000355,0.00000898,0.0000232,0.000179307,0.00011998,0.0000513,0.000174165,0.0000888,0.000247688,0.0000758,0.0000404,0.000123859,0.000141122,0,0.000155939,0.0000156,0.0000182,0.000106607,0.0000593,0.000110414,0.000346932,0.0000193,0.0000436,0.000230138,0.0000348,0.000233687,0.0000687,0.0000763,0,0,0.0000173,0.0000144
COG1344,0.000207241,0.0000697,0.000143515,0.0000294,0.000511616,0.000504302,0.0000349,0.0000422,0.000126697,0.000630756,0.000149299,0.00010596,0.0000722,0.000196174,0.00028748,0.000143238,0.000438241,0.000789468,0.000386361,0.000534664,0.000530765,0.000203148,0.0000542,0.0000156,0.000287074,0.000122642,0.000132322,0.0000898,0.000125297,0.000216066,0.0000735,0.000120361,0.000162414,0.000214581,0.000560897,0.000231267,0.000511027,0.0000999,0,0,0.00022058
COG1345,0.0000453,0,0.0000376,0.000025,0.000139107,0.0000891,0.00000964,0.00000356,0.0000156,0.000200793,0.00000517,0.0000653,0.0000131,0.0000215,0.000105566,0.0000299,0.000125527,0.000147412,0.0000878,0.000139339,0.000132689,0.000126164,0.0000369,0.0000215,0.0000484,0.00000768,0.0000596,0.0000438,0.000220458,0.0000717,0.0000248,0.0000545,0.0000415,0.000062,0.000311332,0.0000161,0.000419746,0.0000743,0,0,0.000118013
COG1346,0.00000694,0.0000854,0.000371901,0.000255361,0.00034091,0.000249468,0.000088,0.000113202,0.000163847,0.00018605,0.000332147,0.000148437,0.000300003,0.000334264,0.00027402,0.000105141,0.000169222,0.000204474,0.00020788,0.000242926,0.000313999,0.000409749,0.000136359,0.000235843,0.000234437,0.000222887,0.000240087,0.000320716,0.00029186,0.000281885,0.000244996,0.000226183,0.000109166,0.000396768,0.000315499,0.000345536,0.000309179,0.000620213,0.0000126,0.000126867,0.00038085
COG1347,0,0,0.0000175,0.0000258,0.000199793,0.000186725,0.000101535,0.0000778,0.000180472,0.000116942,0.000144785,0.0000847,0.000130159,0.000103194,0.000073,0.000129626,0.000182572,0.00009,0.0000875,0.0000967,0.0000809,0.0000327,0.000066,0.0000746,0.000156331,0.0000723,0.000108446,0.000242132,0.000100483,0.0000746,0.000172764,0.000159909,0,0.0000542,0.0000835,0.000156018,0.0000223,0.000147197,0,0,0
COG1348,0.000186976,0.000276675,0.000130655,0.000066,0.0000403,0.0000318,0.0000251,0.0000505,0.0000881,0.0000444,0.000029,0.000053,0.0000191,0.00000832,0.0000661,0.000028,0.0000697,0.0000726,0.0000758,0.00013164,0.000243225,0.00012593,0.0000202,0.0000183,0.00014613,0.000117327,0.0000297,0.000102796,0.0000226,0.0000918,0.000148247,0.0000157,0.0000548,0.0000242,0.0000676,0.0000455,0.000065,0.0000514,0,0.0000341,0.0000567
COG1349,0.000863913,0.001059095,0.000311411,0.000860471,0.000178575,0.000161565,0.000266218,0.000421062,0.000242726,0.000271752,0.00024382,0.00013989,0.0002941,0.000483126,0.000346159,0.000298986,0.000222859,0.000431799,0.000450682,0.000533994,0.000404994,0.000384536,0.000484102,0.001440002,0.000354066,0.000301771,0.000460791,0.000566495,0.000360017,0.000573276,0.000726669,0.000371138,0.000743827,0.000228919,0.000412854,0.000542675,0.000769798,0.002480375,0.000652835,0.000946332,0.001882116
COG1350,0.0000687,0.000266741,0.00039225,0.0000798,0.000290315,0.000253179,0.000220569,0.000227841,0.000238342,0.000255923,0.000279855,0.000236379,0.000231578,0.000344842,0.000369643,0.000474603,0.00032356,0.000146704,0.000202241,0.000233002,0.000205079,0.000378075,0.000163325,0.0000693,0.000260135,0.000195372,0.000322726,0.000340999,0.0000993,0.000144285,0.00012948,0.0000722,0.000168262,0.000394708,0.000269801,0.000199332,0.000051,0,0,0,0.00000551
COG1351,0.000189596,0.00023708,0.00035388,0.0000847,0.000209591,0.000120293,0.000272156,0.00019841,0.000311856,0.00025783,0.0000481,0.0000643,0.00012049,0.000189648,0.000193703,0.000177419,0.0000978,0.000131304,0.000109399,0.0000745,0.000153193,0.000281799,0.000107857,0.000111796,0.000158018,0.0000217,0.0000676,0.000115287,0.000227889,0.000273921,0.000156604,0.000111486,0.0000877,0.000147101,0.0000262,0.000108573,0.0000784,0,0,0,0
COG1352,0.0000395,0.0000172,0.0000454,0.0000125,0.0000128,0.000455001,0.00000365,0.0000137,0.0000868,0.000039,0.0000206,0.0000163,0.0000248,0.0000674,0.000106802,0,0.0000647,0.0000204,0.0000806,0.0000362,0.0000534,0.00015016,0.0000571,0.0000215,0.00000399,0,0.0000253,0,0,0.00000997,0,0.0000274,0.00015014,0.0000404,0.000111655,0.0000436,0.0000673,0.000177576,0.00000537,0.0000255,0.0000795
COG1353,0.000122651,0.0000498,0.0000807,0.00000641,0.0000521,0.0000672,0.0000245,0.0000214,0.0000168,0.0000138,0.0000166,0.0000797,0.000013,0.0000361,0.0000805,0.000129279,0.0000697,0.000137956,0.0000514,0.0000215,0.000119917,0.0000597,0.0000931,0.000029,0.0000925,0.0000241,0.000111771,0.0000307,0.0000699,0.00018281,0.0000458,0.0000483,0.000193953,0,0.0000133,0.0000611,0.000026,0,0,0,0
COG1354,0.000391013,0.000378433,0.000264256,0.000230846,0.0000508,0.0000876,0.000350345,0.000192539,0.000101786,0.000143386,0.0000346,0.0000607,0.000088,0.000145489,0.000210648,0.000128966,0.000105382,0.000164653,0.000202461,0.000193636,0.000191025,0.000211378,0.000207279,0.000153021,0.000214376,0.000109403,0.00014004,0.000113222,0.000135206,0.000320675,0.000441191,0.000122787,0.000335523,0.000133153,0.0000539,0.0000685,0.000222752,0.0000313,0.000373884,0.000687552,0.000129189
COG1355,0.0000322,0.00018561,0.0000609,0.0000965,0.0000282,0.00000404,0,0.0000351,0.00000559,0.0000206,0,0.00000404,0.00000388,0.00000567,0.00000456,0,0,0,0.00000965,0,0,0,0,0.0000288,0.0000394,0.0000326,0,0.0000062,0,0.0000202,0,0.0000396,0,0,0,0.0000338,0,0,0.000609456,0.0000131,0.0000222
